Shape_Leng,Shape_Area,ORIG_FID,geometry,YEAR,COUNTY,Total Percentage,White Percentage,Black Percentage,Indigenous Percentage,Asian Percentage
4057.33875945,574328.467268,145641,"POLYGON ((218333.06019999832 842757.0889999997, 218330.85460000113 842840.7401999999, 218328.2564000003 842983.7150999997, 218320.45820000023 843186.0957999993, 218301.34420000017 843185.2039000001, 218200.5249999985 843182.4844000004, 218098.99749999866 843179.7456999999, 217998.17170000076 843177.2512999997, 217897.28009999916 843174.3112000003, 217797.56579999998 843171.5179999992, 217694.9362999983 843168.7526999991, 217594.03180000186 843166.2616000008, 217493.1400000006 843163.3268999998, 217487.62929999828 843363.6582999993, 217482.1090000011 843564.3224, 217484.08929999918 843563.9346999992, 217581.7360999994 843567.2203000002, 217684.43230000138 843570.2087999992, 217785.8434999995 843574.0519999992, 217794.90630000085 843573.8706, 217886.7329000011 843576.8794, 217989.41919999942 843580.2058000006, 218090.2168999985 843583.4785999991, 218192.2736000009 843586.7893000003, 218293.14979999885 843590.0670999996, 218310.04710000008 843594.0113999993, 218356.13259999827 843596.3586999997, 218372.78330000117 843597.9582000002, 218385.63720000163 843600.1146000009, 218410.2076999992 843594.8208000008, 218503.2670999989 843598.7636999991, 218597.43149999902 843602.6287999991, 218604.0384999998 843602.9331999999, 218701.29129999876 843606.2217999995, 218792.5406000018 843610.1154999994, 218829.35429999977 843617.0925999992, 218850.4219999984 843621.1601, 218862.76720000058 843621.8552999999, 218861.29100000113 843618.4725000001, 218859.55260000005 843615.9725000001, 218856.90900000185 843612.1102000009, 218815.80420000106 843520.2909999993, 218792.0346999988 843473.9534000009, 218766.35009999946 843428.4503000006, 218746.22260000184 843394.9101, 218739.46200000122 843383.6914000008, 218621.32019999996 843200.3391999993, 218481.06799999997 842980.9415000007, 218396.27699999884 842847.3257999998, 218349.94860000163 842780.2920999993, 218333.06019999832 842757.0889999997))",2018-2022,Hennepin County,100.0,98.1,4.07,2.44,2.44
2552.10670104,335072.98294,146972,"POLYGON ((218333.06019999832 842757.0889999997, 218312.29100000113 842729.2083999999, 218310.78779999912 842780.7074999996, 218216.25290000066 842778.3939999994, 218110.22729999945 842775.7467, 218009.3044999987 842773.6950000003, 217907.8339000009 842771.5172000006, 217808.10770000145 842768.9463999998, 217706.63060000166 842766.9938999992, 217605.09090000018 842764.4842000008, 217503.63320000097 842761.8671000004, 217498.4503000006 842961.7643999998, 217493.1400000006 843163.3268999998, 217594.03180000186 843166.2616000008, 217694.9362999983 843168.7526999991, 217797.56579999998 843171.5179999992, 217897.28009999916 843174.3112000003, 217998.17170000076 843177.2512999997, 218098.99749999866 843179.7456999999, 218200.5249999985 843182.4844000004, 218301.34420000017 843185.2039000001, 218320.45820000023 843186.0957999993, 218328.2564000003 842983.7150999997, 218330.85460000113 842840.7401999999, 218333.06019999832 842757.0889999997))",2018-2022,Hennepin County,100.0,74.92,8.68,7.57,15.62
2242.13833613,277823.233679,146976,"POLYGON ((211900.61919999868 843007.4614000004, 211799.71279999986 843005.0484999996, 211700.7076999992 843002.2455000002, 211599.17159999907 842999.8173999991, 211500.7173999995 842997.0326000005, 211498.90729999915 842996.9813999999, 211399.26000000164 842994.6094000004, 211363.7661000006 842993.6063000001, 211355.93400000036 842997.6151, 211351.1050999984 843001.2635999992, 211335.45710000023 843019.8571000006, 211295.52409999818 843070.0471999999, 211250.0390000008 843129.9881999996, 211222.60649999976 843161.4959999993, 211201.07930000126 843187.4934999999, 211181.61389999837 843210.2094999999, 211162.49170000106 843231.9334999993, 211133.27230000123 843268.1778999995, 211104.93129999936 843304.0019000005, 211088.50470000133 843333.4829999991, 211081.4952000007 843344.6396999992, 211080.7052000016 843386.5846999995, 211087.60190000013 843384.9981999993, 211120.01839999855 843383.3530000001, 211145.14139999822 843383.3943000007, 211162.19959999993 843384.5438000001, 211177.43879999965 843391.5418999996, 211237.84279999882 843391.6893000007, 211286.39840000123 843393.0609000009, 211387.28700000048 843395.9118000008, 211486.375 843398.3793000001, 211588.4470999986 843401.1550999992, 211688.71550000086 843403.6586000007, 211787.7939000018 843406.4637000002, 211888.06540000066 843408.8586999997, 211887.4924999997 843406.8387000002, 211894.30440000072 843208.1037000008, 211900.61919999868 843007.4614000004))",2018-2022,Hennepin County,100.0,32.98,78.19,18.09,25.8
2025.70484981,197144.917753,143961,"POLYGON ((211913.16070000082 842606.5056999996, 211915.94970000163 842508.0654000007, 211919.97729999945 842365.9105999991, 211918.52589999884 842367.0940000005, 211876.29080000147 842403.7468999997, 211817.1088999994 842454.7257000003, 211648.62200000137 842599.4606999997, 211610.18930000067 842632.6601, 211589.19440000132 842650.8794, 211506.66840000078 842775.4508999996, 211493.17289999872 842795.8861999996, 211400.87909999862 842937.3254000004, 211363.7661000006 842993.6063000001, 211399.26000000164 842994.6094000004, 211498.90729999915 842996.9813999999, 211500.7173999995 842997.0326000005, 211599.17159999907 842999.8173999991, 211700.7076999992 843002.2455000002, 211799.71279999986 843005.0484999996, 211900.61919999868 843007.4614000004, 211906.8553000018 842806.8159999996, 211913.16070000082 842606.5056999996))",2018-2022,Hennepin County,100.0,22.04,81.91,2.96,28.29
1795.61159388,198810.023785,146978,"POLYGON ((213492.79439999908 843039.1597000007, 213490.81419999897 843039.5484999996, 213392.49570000172 843037.5219, 213293.38699999824 843035.5853000004, 213193.6614000015 843033.1873000003, 213093.37209999934 843031.2197999991, 212995.45969999954 843028.7645999994, 212990.08540000021 843228.5430999994, 212984.72679999843 843427.7646999992, 212984.04019999877 843429.7489, 213082.59279999882 843431.6656, 213182.8735000007 843433.7441000007, 213195.4774999991 843433.6581999995, 213281.3473000005 843435.6612999998, 213338.4112999998 843436.9549000002, 213380.4475999996 843437.7089000009, 213480.10190000013 843439.6623, 213482.92449999973 843340.7793000005, 213484.35090000182 843312.8786999993, 213486.35119999945 843242.8038999997, 213488.21499999985 843177.5120000001, 213492.79439999908 843039.1597000007))",2018-2022,Hennepin County,100.0,58.82,22.29,2.79,23.53
1788.14317873,199089.467403,144065,"POLYGON ((213492.79439999908 843039.1597000007, 213492.22199999914 843037.1395999994, 213498.5001000017 842839.2785, 213504.76619999856 842639.0785000008, 213400.46400000155 842636.7697000001, 213384.64139999822 842636.4297000002, 213311.42419999838 842635.1205000002, 213266.31080000103 842634.3905999996, 213205.0661999993 842633.0899, 213145.63500000164 842631.7299000006, 213106.5850000009 842631.0625, 213024.3264000006 842629.1645999998, 213016.05920000002 842629.0404000003, 213005.96389999986 842659.9230000004, 213001.15210000053 842828.8830999993, 212995.45969999954 843028.7645999994, 213093.37209999934 843031.2197999991, 213193.6614000015 843033.1873000003, 213293.38699999824 843035.5853000004, 213392.49570000172 843037.5219, 213490.81419999897 843039.5484999996, 213492.79439999908 843039.1597000007))",2018-2022,Hennepin County,100.0,26.3,89.26,28.52,37.78
2820.35757536,487906.995443,147518,"POLYGON ((214571.18890000135 842672.9354999997, 214517.1576000005 842670.0499000009, 214514.6922999993 842670.8696999997, 214353.75869999826 842665.6992000006, 214294.34369999915 842663.7740000002, 214249.86320000142 842662.9451000001, 214246.8724000007 842662.8594000004, 214234.90949999914 842662.5166999996, 214116.61740000173 842659.1294, 214114.17749999836 842659.0595999993, 213994.74300000072 842654.3056000005, 213992.93279999867 842654.2537999991, 213956.55570000038 842653.7697000001, 213949.23299999908 842653.6715999991, 213941.5956000015 842653.5645000003, 213940.9171999991 842669.0187999997, 213940.75730000064 842677.3633999992, 213938.1336000003 842744.3040999994, 213936.2624000013 842790.4492000006, 213934.36890000105 842930.9941000007, 213930.70340000093 843028.852, 213930.8786999993 843053.0136999991, 213929.1625000015 843190.1118999999, 213925.2745999992 843326.0344999991, 213923.2666000016 843418.2616000008, 213922.51630000025 843452.7493999992, 213959.2736000009 843453.5781999994, 213965.8839999996 843453.7674000002, 214048.66539999843 843456.3587999996, 214056.53500000015 843456.5841000006, 214203.8531000018 843460.8021000009, 214210.7782999985 843461.0004999992, 214281.0533999987 843463.0136999991, 214283.9246999994 843461.7600999996, 214407.80099999905 843464.9766000006, 214432.3348999992 843466.3478999995, 214512.61919999868 843470.8767000008, 214571.18890000135 842672.9354999997))",2018-2022,Hennepin County,100.0,100.0,100.0,100.0,100.0
2480.26640227,351383.816376,147514,"POLYGON ((213941.5956000015 842653.5645000003, 213909.14719999954 842653.4156, 213899.6336000003 842652.8095999993, 213894.2093999982 842652.4318000004, 213869.8398000002 842650.7329999991, 213747.93659999967 842646.9143000003, 213626.66629999876 842643.0044, 213504.76619999856 842639.0785000008, 213498.5001000017 842839.2785, 213492.22199999914 843037.1395999994, 213492.79439999908 843039.1597000007, 213488.21499999985 843177.5120000001, 213486.35119999945 843242.8038999997, 213484.35090000182 843312.8786999993, 213482.92449999973 843340.7793000005, 213480.10190000013 843439.6623, 213599.64070000127 843443.0755000003, 213604.9919999987 843443.2283999994, 213719.6517000012 843446.5041000005, 213725.71119999886 843446.6773000006, 213839.19040000066 843449.9211999997, 213846.33900000155 843450.5708000008, 213893.32030000165 843451.9143000003, 213922.51630000025 843452.7493999992, 213923.2666000016 843418.2616000008, 213925.2745999992 843326.0344999991, 213929.1625000015 843190.1118999999, 213930.8786999993 843053.0136999991, 213930.70340000093 843028.852, 213934.36890000105 842930.9941000007, 213936.2624000013 842790.4492000006, 213938.1336000003 842744.3040999994, 213940.75730000064 842677.3633999992, 213940.9171999991 842669.0187999997, 213941.5956000015 842653.5645000003))",2018-2022,Hennepin County,100.0,18.29,87.28,6.76,12.72
2757.20715248,385228.615905,146979,"POLYGON ((216668.4574000016 843938.5658999998, 216674.91340000182 843737.4853000008, 216680.7142000012 843537.2753999997, 216678.52369999886 843536.7665999997, 216540.80779999867 843532.7778999992, 216399.0784999989 843528.6754999999, 216277.24590000138 843525.5965, 216226.18580000103 843523.6746999994, 216130.72890000045 843520.9154000003, 216034.09149999917 843518.1231999993, 215939.81500000134 843515.4004999995, 215880.40029999986 843513.6852000002, 215874.3407999985 843513.5102999993, 215869.370099999 843513.8121000007, 215845.52549999952 843513.1238000002, 215834.1147999987 843512.7945000008, 215757.50670000166 843653.8538000006, 215620.94460000098 843904.9498999994, 215616.28449999914 843913.6096999999, 215630.8262999989 843914.5855999999, 215737.66589999944 843918.4463, 215833.7696999982 843920.4400999993, 215922.46700000018 843922.5552999992, 215927.41160000116 843923.1434000004, 216023.5186999999 843925.0285, 216117.8125 843926.9737, 216213.91959999874 843928.8611999992, 216266.10429999977 843929.9249000009, 216388.02180000022 843932.5611000005, 216528.50699999928 843935.8482000008, 216655.6933999993 843938.7526999991, 216668.4574000016 843938.5658999998))",2018-2022,Hennepin County,100.0,59.4,79.7,1.07,1.92
2709.59085494,408341.845544,146980,"POLYGON ((216695.02270000055 843062.4569000006, 216697.68149999902 842951.6566000003, 216556.5450000018 842948.4594, 216416.60179999843 842944.8539000005, 216300.28180000186 842941.4890000001, 216295.31069999933 842941.7906, 216296.62310000136 842896.4089000002, 216201.51480000094 842892.2118999995, 216181.14079999924 842891.2890000008, 216073.59540000185 843094.0161000006, 216064.27320000157 843116.7905000001, 216056.31480000168 843144.1685000006, 216051.47549999878 843150.8192999996, 216040.7787999995 843166.6519000009, 216034.35759999976 843176.2628000006, 215969.62260000035 843285.0470000003, 215945.28440000117 843325.9783999994, 215846.03429999948 843492.7667999994, 215834.1147999987 843512.7945000008, 215845.52549999952 843513.1238000002, 215869.370099999 843513.8121000007, 215874.3407999985 843513.5102999993, 215880.40029999986 843513.6852000002, 215939.81500000134 843515.4004999995, 216034.09149999917 843518.1231999993, 216130.72890000045 843520.9154000003, 216226.18580000103 843523.6746999994, 216277.24590000138 843525.5965, 216399.0784999989 843528.6754999999, 216540.80779999867 843532.7778999992, 216678.52369999886 843536.7665999997, 216680.7142000012 843537.2753999997, 216680.1458999999 843535.1437999997, 216683.68789999932 843426.4854000006, 216688.66750000045 843281.8001000006, 216692.31080000103 843172.3647000007, 216693.55099999905 843134.9964000005, 216695.02270000055 843062.4569000006))",2018-2022,Hennepin County,100.0,54.12,43.76,2.12,15.53
3585.88863167,388228.815384,144023,"POLYGON ((215834.1147999987 843512.7945000008, 215846.03429999948 843492.7667999994, 215945.28440000117 843325.9783999994, 215969.62260000035 843285.0470000003, 216034.35759999976 843176.2628000006, 216040.7787999995 843166.6519000009, 216051.47549999878 843150.8192999996, 216056.31480000168 843144.1685000006, 216064.27320000157 843116.7905000001, 216073.59540000185 843094.0161000006, 216181.14079999924 842891.2890000008, 216176.182599999 842891.1457000002, 216094.88390000165 842888.7962999996, 216060.7402999997 842887.3646000009, 215941.21499999985 842883.1334000006, 215940.0351999998 842776.6750000007, 215930.08150000125 842764.0307, 215917.9274000004 842745.7568999995, 215902.14779999852 842719.3630999997, 215898.7184999995 842709.9131000005, 215902.19640000165 842633.0892999992, 215795.85399999842 842630.4657000005, 215690.2199999988 842627.8640000001, 215688.00679999962 842704.6129000001, 215688.89990000054 842706.4199000001, 215702.18189999834 842753.8925000001, 215701.88850000128 842766.7973999996, 215699.07239999995 842875.3670000006, 215695.96939999983 842996.6186999995, 215691.11829999834 843102.0120000001, 215688.6259999983 843111.9592000004, 215682.03669999912 843124.6823999994, 215665.93690000102 843155.8334999997, 215662.4600000009 843276.4058999997, 215658.96070000157 843397.7565000001, 215657.03810000047 843508.1315000001, 215562.77430000156 843504.9684999995, 215441.50510000065 843501.4740999993, 215434.39189999923 843704.6517999992, 215430.9796999991 843803.9625000004, 215427.3575000018 843907.8310000002, 215549.27199999988 843910.5647, 215579.10979999974 843902.7419000007, 215598.44570000097 843909.5331999995, 215616.28449999914 843913.6096999999, 215620.94460000098 843904.9498999994, 215757.50670000166 843653.8538000006, 215834.1147999987 843512.7945000008))",2018-2022,Hennepin County,100.0,94.26,27.34,1.72,1.72
2408.80862581,321896.746502,146981,"POLYGON ((217493.1400000006 843163.3268999998, 217498.4503000006 842961.7643999998, 217503.63320000097 842761.8671000004, 217402.2076999992 842758.1391000003, 217302.51049999893 842754.5738999993, 217202.2655000016 842750.8827999998, 217102.64680000022 842747.3226999994, 217099.45690000057 842857.2173999995, 217097.3861999996 842947.5515999999, 217096.83089999855 842966.6830000002, 217094.8343999982 843076.1666000001, 217093.34600000083 843149.1510000005, 217092.24830000103 843186.9688000008, 217089.09710000083 843295.5277999993, 217087.5700000003 843348.1388000008, 217084.91930000111 843439.4570000004, 217081.06430000067 843550.5554000009, 217182.5610000007 843554.1701999996, 217282.17210000008 843557.6203000005, 217381.86510000005 843560.9626000002, 217482.1090000011 843564.3224, 217487.62929999828 843363.6582999993, 217493.1400000006 843163.3268999998))",2018-2022,Hennepin County,100.0,79.53,15.81,35.35,35.81
